,Date,y_actual 1,y_predict 1,y_actual 2,y_predict 2,y_actual 3,y_predict 3
4803,2023-05-10,5.217595898854469,26935.751871872086,4.1539972940844745,5026.612970644549,3.5640979132246016,-39274.088312469314
4804,2023-05-11,5.224595891817258,27628.335104005895,4.25169720168573,5678.439347354479,3.645697814715076,-38903.50733963249
4805,2023-05-12,5.217195899256596,28079.020885922637,4.265897188256231,5955.279962218496,3.672597782240735,-39019.9869241898
4806,2023-05-15,5.2241958922193845,27888.926131172506,4.315397141442129,5367.006950235343,3.7147977312958576,-40159.81916081635
4807,2023-05-16,5.226095890309284,28232.128702617734,4.315997140874685,4990.5414861813215,3.6918977589413,-41768.99636715297
4808,2023-05-17,5.326795789073975,28152.27204215896,4.375697084414041,4541.19165321102,3.741897698580071,-42870.770020703705
4809,2023-05-18,5.281795834313189,28152.291470112552,4.5328969357438,4541.204044297201,3.8173976074346156,-42870.760313532366
4810,2023-05-19,5.2293958869917425,28152.314783656868,4.561896908317356,4541.231407945851,3.7982976304926046,-42870.73766346592
4811,2023-05-22,5.2293958869917425,28152.33421161046,4.561896908317356,4541.252059756152,3.7982976304926046,-42870.71501339948
4812,2023-05-23,5.251995864271604,28152.341982791902,4.4500970140510265,4541.262385661303,3.6865977653395907,-42870.70854195192
4813,2023-05-24,5.3883957271465155,28152.369181926933,4.402697058879076,4541.281488585832,3.642597818457472,-42870.70854195192
4814,2023-05-25,5.343295772486263,28152.39249547125,4.340797117420347,4541.31556407283,3.5949978759213623,-42870.660006095255
4815,2023-05-26,5.351295764443736,28152.408037834124,4.49689696979042,4541.344992902509,3.6906977603899698,-42870.60823451481
4816,2023-05-29,5.282795833307874,28152.43523696916,4.4658969991083435,4541.35738398869,3.6830977695648768,-42870.62764885747
4817,2023-05-30,5.233895882467821,28152.4332941738,4.478596987097452,4541.3403462451915,3.6601977972103197,-42870.660006095255
4818,2023-05-31,5.272195843964222,28152.439122559877,4.556296913613497,4541.335183292616,3.7951976342350013,-42870.69236333303
4819,2023-06-01,5.227195889203437,28152.450779332034,4.514696952956259,4541.352737331373,3.7178977275534617,-42870.66647754281
4820,2023-06-02,5.235395880959847,28152.450779332034,4.595596876445937,4541.379584684764,3.7393977015981323,-42870.59852734347
4821,2023-06-05,5.216395900060848,28152.464378899553,4.576996894036691,4541.398171314036,3.735597706185586,-42870.566170105696
4822,2023-06-06,5.196095920468761,28152.439122559877,4.666196809676732,4541.369258779614,3.813297612384236,-42870.5952916197
4823,2023-06-07,5.216195900261912,28152.454664922756,4.687896789154188,4541.387329113628,3.7861976451000223,-42870.56940582947
4824,2023-06-08,5.199795916749093,28152.43523696916,4.6417968327527745,4541.367193598583,3.7164977292435757,-42870.58882017214
4825,2023-06-09,5.215095901367759,28152.443008150596,4.714096764375814,4541.3646121222955,3.761297675159914,-42870.61147023858
4826,2023-06-12,5.215095901367759,28152.443008150596,4.714096764375814,4541.374938027447,3.761297675159914,-42870.58882017214
4827,2023-06-13,5.214295902172012,28152.458550513475,4.684696792180554,4541.400236495066,3.7206977241732324,-42870.546755763025
4828,2023-06-12,5.215095654495305,49187.2063513334,4.714096454004155,7818.093020972076,3.7612972589611267,-38729.490356542614
4829,2023-06-13,5.21429565530589,49187.19864086633,4.684696483341229,7818.097424924864,3.72069731336064,-38729.46120305807
4830,2023-06-14,5.276195592586829,49187.22177226755,4.715196452906509,7818.120423344976,3.7188973157724416,-38729.43496492198
4831,2023-06-15,5.288495580124076,49187.24490366877,4.790896377368531,7818.131188562901,3.794597214342807,-38729.423303528165
4832,2023-06-16,5.288795579820106,49187.2371932017,4.741196426962157,7818.136571171864,3.7346972946021877,-38729.40581143744
4833,2023-06-19,5.306295562088546,49187.26032460292,4.7439964241681505,7818.141953780826,3.7211973126906956,-38729.42038817971
4834,2023-06-20,5.276995591776244,49187.22177226755,4.75539641279255,7818.112104767489,3.7638972554774144,-38729.4466263158
4835,2023-06-21,5.320495547700651,50356.80324652575,4.709796458294951,8548.40100105103,3.707797330645215,-37983.432279643435
4836,2023-06-22,5.324995543141108,51184.24045485081,4.8592963091149315,9167.81989658121,3.8382971557896357,-37572.00081367935
4837,2023-06-23,5.2835955850889125,51870.65322039593,4.895396273092198,9445.378531685212,3.8366971579334592,-37697.25584467067
4838,2023-06-26,5.27679559197889,51760.393541240475,4.935796232778666,8899.21694413463,3.854497134083426,-38773.468387976005
4839,2023-06-27,5.319795548409913,52357.51138760383,4.935796232778666,8667.753014873113,3.854497134083426,-40224.8338010799
4840,2023-06-28,5.339795528145273,52466.0593430689,4.9444962240972865,8339.020448378378,3.9314970309119355,-41311.818556923936
4841,2023-06-29,5.35209551568252,52466.05163260182,4.980596188074553,8339.022405690728,4.02909690013872,-41311.80689553012
4842,2023-06-30,5.336695531286293,52466.04392213475,4.945896222700283,8339.003811223403,4.0615968565923115,-41311.844795060024
4843,2023-07-03,5.338495529462475,52466.01308026645,4.857596310811292,8338.989131380778,3.9937969474368193,-41311.85645645384
4844,2023-07-04,5.370895496633757,52466.02079073352,4.8725962958433975,8338.987174068428,3.9699969793261896,-41311.86811784766
4845,2023-07-05,5.37799548943981,52466.00151456584,4.74619642197286,8338.964664976404,3.8572971303317356,-41311.903102029115
4846,2023-07-06,5.384995482347185,52465.96681746401,4.630296537624794,8338.970536913454,3.763397256147359,-41311.84771040848
4847,2023-07-07,5.353895513858702,52465.92055466156,4.765596402614381,8338.945091852904,3.8321971639629617,-41311.862287150754
4848,2023-07-10,5.392295474950592,52465.95910699693,4.742396425764726,8338.976408850504,3.806797197996155,-41311.82147227239
4849,2023-07-11,5.383995483360418,52465.98994886523,4.765896402315024,8339.010661816628,3.785297226803779,-41311.7631653033
4850,2023-07-12,5.401495465628859,52466.01308026645,4.7659964022152375,8339.011640472803,3.7482972763796902,-41311.78065739403
4851,2023-07-13,5.4032954638050406,52465.9976593323,4.8386963296708405,8338.996960630178,3.8502971397109618,-41311.80398018166
4852,2023-07-14,5.400895466236797,52465.9976593323,4.83719633116763,8339.006747191928,3.8348971603452604,-41311.77191134867
4853,2023-07-17,5.41049545650977,52465.97452793108,4.919096249442923,8338.994024661653,3.8724971099654155,-41311.78065739403
4854,2023-07-18,5.404895462183869,52465.93597559571,4.87439629404725,8338.959771695529,3.8844970938867416,-41311.82147227239
4855,2023-07-19,5.396195470998989,52465.92826512864,4.85159631679845,8338.946070509079,3.8667971176027853,-41311.85645645384
